Time,Temperature (C),Humidity (%),Pressure (hPa),Gas (Ohm),PM10,PM2.5,PM100
1740783724.252891,24.2130078125,42.2507458527118,1000.591717922699,164538,13,18,20
1740783725.2657578,24.217109375,42.251203671806934,1000.5984914561552,163415,13,19,21
1740783726.278702,24.221796875,42.23977612987687,1000.5993395659091,163574,13,19,21
1740783727.2917404,24.2251171875,42.24612202134516,1000.5927599250151,164377,13,19,21
1740783728.3047316,24.231953125,42.23493446090675,1000.6006024117595,165025,13,19,21
1740783729.3178785,24.2407421875,42.20604207574299,1000.5996070508721,164538,13,20,22
1740783730.3308983,24.25109375,42.18927505891839,1000.599468272266,163734,12,20,21
1740783731.3439114,24.2628125,42.22045351592098,1000.5981399871919,163574,12,20,22
1740783732.356733,24.2735546875,42.30532308690123,1000.6038154506123,162938,12,21,23
1740783733.3699226,24.2841015625,42.342374770752386,1000.6091680627559,163894,12,21,23
1740783734.3829658,24.2962109375,42.355689170091345,1000.6119301538026,162149,13,22,25
1740783735.396267,24.310859375,42.39919523788892,1000.6085434177406,163096,13,22,25
1740783736.4100282,24.32453125,42.45457238670605,1000.6121607431835,162938,13,23,25
